Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,5,0.226847211,0.8654,4.978494624,0.640290793,0.012473781,0.002808388,0.137117372,0.055872959,nan,nan,nan,nan,nan,nan,15.08042852
distributed,0,0,7,0.226059006,0.868,6.972027972,1.051939144,0.01353494,0.00287744,0.144032542,0.057366614,nan,nan,nan,nan,nan,nan,14.83288182
distributed,0,0,10,0.224518579,0.8705,9.947735192,1.459399789,0.012757262,0.002337352,0.127587798,0.054298101,nan,nan,nan,nan,nan,nan,14.91462966
distributed,0,0,20,0.223780686,0.8727,19.89035667,3.05268229,0.013329418,0.001540871,0.129350617,0.055644721,nan,nan,nan,nan,nan,nan,15.04878379
distributed,0,0,30,0.223175055,0.8725,29.93111639,7.233870948,0.013266312,0.003145435,0.120586125,0.046025124,nan,nan,nan,nan,nan,nan,14.9013748
distributed,0,0,50,0.223084833,0.8737,49.89705882,14.38363267,0.013038236,0.001036423,0.130635275,0.035577673,nan,nan,nan,nan,nan,nan,15.25394645
distributed,0,0,70,0.223373357,0.8722,69.85947047,22.81960506,0.011782154,0.003464234,0.134316722,0.0398581,nan,nan,nan,nan,nan,nan,14.93208729
distributed,0,0,100,0.223508405,0.8726,99.24547284,28.33010839,0.013999998,0.00241247,0.130409609,0.064400566,nan,nan,nan,nan,nan,nan,14.61620738
distributed,0,1,-1,0.223367313,0.8725,97.24748491,43.16910271,0.014003332,0.003090321,0.136646658,0.034468883,1.00E-05,0,3.12E-17,1.46E-17,0,0,15.11902421
distributed,0,1,1,0.2470478,0.8438,1,0,0.013515262,0.007159381,0.131632947,0.054855977,nan,nan,nan,nan,nan,nan,15.09541376
distributed,0,1,2,0.234405614,0.8561,1.989795918,0.140690791,0.013608003,0.005113597,0.125107245,0.051194011,nan,nan,nan,nan,nan,nan,15.03097037
distributed,0,1,3,0.230037017,0.8626,2.984790875,0.296424853,0.012753072,0.003813423,0.132688831,0.058611399,nan,nan,nan,nan,nan,nan,15.12176799
distributed,0,1,5,0.226517895,0.8666,4.980099502,0.617029787,0.012877172,0.002855707,0.120842299,0.053656246,nan,nan,nan,nan,nan,nan,15.06398618
distributed,0,1,7,0.226059264,0.869,6.972477064,1.043955818,0.012880373,0.003405955,0.147623266,0.056469807,nan,nan,nan,nan,nan,nan,15.1142131
distributed,0,1,10,0.224627224,0.8708,9.967857143,1.186514977,0.012746559,0.002065131,0.133583228,0.048955607,nan,nan,nan,nan,nan,nan,14.76582457
distributed,0,1,20,0.223738052,0.8709,19.88551724,3.922818394,0.013215127,0.001889355,0.140782935,0.050704431,nan,nan,nan,nan,nan,nan,14.93029039
distributed,0,1,30,0.223265325,0.873,29.8179669,6.754751414,0.012932647,0.001752539,0.126897337,0.050176382,nan,nan,nan,nan,nan,nan,14.94409524
distributed,0,1,50,0.223084833,0.8737,49.89705882,14.38363267,0.01356842,0.00224521,0.122262878,0.056670672,nan,nan,nan,nan,nan,nan,15.19181378
distributed,0,1,70,0.222917787,0.8742,69.18511066,20.94300301,0.013056056,0.00094268,0.139313042,0.055536814,nan,nan,nan,nan,nan,nan,14.97153389
distributed,0,1,100,0.222989939,0.8726,97.83139535,31.89827582,0.013098604,0.000868875,0.106459521,0.043467796,nan,nan,nan,nan,nan,nan,14.96925994
distributed,0,2,-1,0.222987137,0.8748,98.72189349,45.86763565,0.011803332,0.004072541,0.113193198,0.056108331,1.00E-05,0,3.07E-17,1.41E-17,0,0,14.76210042
distributed,0,2,1,0.247437346,0.8451,1,0,0.01257608,0.006116103,0.13767415,0.055581037,nan,nan,nan,nan,nan,nan,15.02502296
distributed,0,2,2,0.235435809,0.8531,1.989130435,0.145061694,0.013416061,0.004215858,0.133693653,0.055181052,nan,nan,nan,nan,nan,nan,14.89132309
distributed,0,2,3,0.2314779,0.861,2.983673469,0.306696917,0.013382086,0.004672067,0.142622097,0.058183042,nan,nan,nan,nan,nan,nan,15.14469114
distributed,0,2,5,0.227625191,0.8675,4.979057592,0.63224759,0.012488802,0.003066007,0.130987812,0.052078426,nan,nan,nan,nan,nan,nan,14.99699719
distributed,0,2,7,0.225495141,0.869,6.973741794,1.021052619,0.013132778,0.002742298,0.13702933,0.049567475,nan,nan,nan,nan,nan,nan,15.17483026
distributed,0,2,10,0.224931881,0.87,9.96797153,1.642190469,0.013332203,0.001959826,0.131339148,0.046978637,nan,nan,nan,nan,nan,nan,15.19584861
distributed,0,2,20,0.22335311,0.8723,19.95261845,4.046218245,0.012755787,0.001430769,0.118998389,0.052675478,nan,nan,nan,nan,nan,nan,15.20885538
distributed,0,2,30,0.223265325,0.873,29.74709977,5.397118573,0.013023737,0.001482607,0.127486509,0.044959925,nan,nan,nan,nan,nan,nan,15.02564643
distributed,0,2,50,0.223738483,0.8709,49.49148936,10.82127534,0.012927819,0.000835306,0.145005862,0.058928785,nan,nan,nan,nan,nan,nan,15.09022942
distributed,0,2,70,0.223603025,0.8709,69.85918367,17.19560667,0.012298078,0.002897288,0.13723347,0.037469151,nan,nan,nan,nan,nan,nan,14.8296608
distributed,0,2,100,0.222942402,0.874,99.80239521,36.89512163,0.01372309,0.001289356,0.135872215,0.040613887,nan,nan,nan,nan,nan,nan,14.9362833
distributed,0,3,-1,0.223156329,0.8729,96.69105691,43.08037102,0.01383246,0.003781844,0.15262982,0.059076619,1.00E-05,0,3.13E-17,1.46E-17,0,0,15.13556295
distributed,0,3,1,0.24810809,0.8425,1,0,0.012955189,0.006437433,0.142703705,0.054881948,nan,nan,nan,nan,nan,nan,15.0989128
distributed,0,3,2,0.235665351,0.8526,1.99009901,0.138648388,0.012670659,0.00475633,0.122475086,0.052481365,nan,nan,nan,nan,nan,nan,15.04705532
distributed,0,3,3,0.230417589,0.8607,2.984251969,0.3014298,0.01328465,0.003708157,0.134721779,0.051890324,nan,nan,nan,nan,nan,nan,14.97498246
distributed,0,3,5,0.227625191,0.8675,4.979057592,0.63224759,0.013197109,0.003574512,0.129193906,0.054799194,nan,nan,nan,nan,nan,nan,15.0837855
distributed,0,3,7,0.225224525,0.8686,6.974895397,0.999591753,0.013129464,0.002651476,0.12371256,0.050633171,nan,nan,nan,nan,nan,nan,14.9500213
distributed,0,3,10,0.225011223,0.8703,9.949494949,1.43608803,0.013014885,0.002280357,0.120413851,0.047321531,nan,nan,nan,nan,nan,nan,15.08186586
distributed,0,3,20,0.223639703,0.8712,19.95013123,4.140953996,0.012426747,0.002376983,0.127054435,0.048429702,nan,nan,nan,nan,nan,nan,14.87338872
distributed,0,3,30,0.223587573,0.872,29.92857143,7.348469228,0.013633651,0.001519904,0.137151278,0.051954603,nan,nan,nan,nan,nan,nan,14.91111014
distributed,0,3,50,0.223084833,0.8737,49.89705882,14.38363267,0.013229647,0.000669341,0.120252704,0.060228808,nan,nan,nan,nan,nan,nan,15.14374603
distributed,0,3,70,0.223214749,0.8728,69.10240964,20.65338955,0.013204363,0.0008898,0.11041697,0.059257933,nan,nan,nan,nan,nan,nan,14.9739259
distributed,0,3,100,0.222988188,0.8733,97.73623188,31.47518864,0.013045741,0.000998898,0.121191261,0.066546978,nan,nan,nan,nan,nan,nan,15.19783267
distributed,1,0,-1,0.222903998,0.8745,97.74925075,43.32229713,0.012889282,0.004101042,0.133017848,0.045630491,1.00E-05,0,3.03E-17,1.65E-17,0,0,15.07281037
distributed,1,0,1,0.250321981,0.8399,1,0,0.014242599,0.006709479,0.132083859,0.05010718,nan,nan,nan,nan,nan,nan,14.92529871
distributed,1,0,2,0.233963474,0.8563,1.989690722,0.141391903,0.013152992,0.005187043,0.127573334,0.053500026,nan,nan,nan,nan,nan,nan,15.05300577
distributed,1,0,3,0.230980296,0.8622,2.984435798,0.299733444,0.012911113,0.0036484,0.135301818,0.053897356,nan,nan,nan,nan,nan,nan,15.08744469
distributed,1,0,5,0.227739302,0.8629,4.978494624,0.640290793,0.013078644,0.003101725,0.1358235,0.058426558,nan,nan,nan,nan,nan,nan,15.19594757
distributed,1,0,7,0.225977723,0.8705,6.974137931,1.013746349,0.013032058,0.003032469,0.128605452,0.052109243,nan,nan,nan,nan,nan,nan,14.85120923
distributed,1,0,10,0.2244245,0.8715,9.969072165,1.615549442,0.013232587,0.002261611,0.124712079,0.050693977,nan,nan,nan,nan,nan,nan,15.10117884
distributed,1,0,20,0.223737279,0.8717,19.95013123,4.140953996,0.012506448,0.002085711,0.12861958,0.051186043,nan,nan,nan,nan,nan,nan,14.88025953
distributed,1,0,30,0.223193367,0.873,29.69407497,5.793103448,0.013166745,0.001690193,0.145874206,0.055660774,nan,nan,nan,nan,nan,nan,14.90975431
distributed,1,0,50,0.222904391,0.8743,49.47559709,12.88145849,0.013163815,0.00195941,0.119882524,0.043719982,nan,nan,nan,nan,nan,nan,15.17530646
distributed,1,0,70,0.222881462,0.8744,69.54103343,22.0105621,0.013123982,0.000868165,0.136299571,0.055052444,nan,nan,nan,nan,nan,nan,15.0243565
distributed,1,0,100,0.223564524,0.8761,97.90485437,32.18911134,0.013469785,0.001677953,0.11298863,0.04477764,nan,nan,nan,nan,nan,nan,14.92030038
distributed,1,1,-1,0.222878198,0.8744,96.64598169,43.07995651,0.012097444,0.003462042,0.122630359,0.053895515,1.00E-05,0,3.00E-17,1.67E-17,0,0,14.68131556
distributed,1,1,1,0.250321981,0.8399,1,0,0.014349622,0.007188799,0.132669784,0.048843348,nan,nan,nan,nan,nan,nan,14.99597941
distributed,1,1,2,0.233727703,0.8556,1.98989899,0.14,0.013007498,0.004805316,0.125814801,0.050667271,nan,nan,nan,nan,nan,nan,15.15715665
distributed,1,1,3,0.231707585,0.8598,2.984063745,0.303155264,0.01330018,0.003813849,0.135557129,0.05790767,nan,nan,nan,nan,nan,nan,14.87670084
distributed,1,1,5,0.227739302,0.8629,4.977591036,0.652952071,0.013388239,0.003054957,0.136929854,0.059832852,nan,nan,nan,nan,nan,nan,14.773849
distributed,1,1,7,0.22563003,0.8695,6.973741794,1.021052619,0.013406997,0.002844829,0.131782314,0.050767619,nan,nan,nan,nan,nan,nan,14.99864154
distributed,1,1,10,0.2244245,0.8715,9.969072165,1.615549442,0.012772502,0.002335024,0.121971075,0.060234261,nan,nan,nan,nan,nan,nan,14.83443745
distributed,1,1,20,0.224491633,0.8698,19.94878706,4.190876412,0.013049404,0.002281916,0.14334996,0.059376351,nan,nan,nan,nan,nan,nan,15.22619615
distributed,1,1,30,0.223217216,0.8743,29.87750557,5.133595049,0.013039007,0.001617334,0.117789513,0.055640371,nan,nan,nan,nan,nan,nan,15.16770811
distributed,1,1,50,0.223015935,0.8741,49.27400216,11.64162789,0.012830599,0.002128846,0.130883978,0.060301058,nan,nan,nan,nan,nan,nan,14.88594344
distributed,1,1,70,0.222881462,0.8744,69.86882129,22.23109204,0.013179798,0.001589317,0.110673161,0.056496211,nan,nan,nan,nan,nan,nan,15.34488043
distributed,1,1,100,0.223564524,0.8761,99.80239521,36.89512163,0.012675881,0.002545651,0.124384015,0.056518293,nan,nan,nan,nan,nan,nan,14.90981908
distributed,1,2,-1,0.224221834,0.8777,97.31356784,43.18641368,0.01337819,0.004595303,0.149436726,0.068051334,1.00E-05,0,3.01E-17,1.66E-17,0,0,15.01236032
distributed,1,2,1,0.249781271,0.8402,1,0,0.01304763,0.006147781,0.135129488,0.05142866,nan,nan,nan,nan,nan,nan,15.26224319
distributed,1,2,2,0.235925042,0.8545,1.988764045,0.147405546,0.013466555,0.004318092,0.138013954,0.053754362,nan,nan,nan,nan,nan,nan,14.82328667
distributed,1,2,3,0.232388135,0.8603,2.983870968,0.304910678,0.012957367,0.003898552,0.140027975,0.051619209,nan,nan,nan,nan,nan,nan,14.9613694
distributed,1,2,5,0.227739302,0.8629,4.978494624,0.640290793,0.013502847,0.003636033,0.132798575,0.048452739,nan,nan,nan,nan,nan,nan,15.00955165
distributed,1,2,7,0.22563003,0.8695,6.973741794,1.021052619,0.013405518,0.002639856,0.13263596,0.050233019,nan,nan,nan,nan,nan,nan,15.06369186
distributed,1,2,10,0.225087768,0.8721,9.966789668,1.67019185,0.013444045,0.002599659,0.138566819,0.046139898,nan,nan,nan,nan,nan,nan,14.94656929
distributed,1,2,20,0.224173092,0.8713,19.94736842,4.242640687,0.01306413,0.001867786,0.145715373,0.052585208,nan,nan,nan,nan,nan,nan,14.94182983
distributed,1,2,30,0.223425432,0.8726,29.93111639,7.233870948,0.012337747,0.002742587,0.14075122,0.04320974,nan,nan,nan,nan,nan,nan,15.12389001
distributed,1,2,50,0.223564524,0.8761,49.52284803,10.78644983,0.012667794,0.003025946,0.128281745,0.05693965,nan,nan,nan,nan,nan,nan,15.09757379
distributed,1,2,70,0.222936687,0.8743,68.88761707,17.57447644,0.012437685,0.003151073,0.143807724,0.040325616,nan,nan,nan,nan,nan,nan,14.87215244
distributed,1,2,100,0.223251648,0.8724,99.802,28.43318978,0.014147093,0.00307867,0.140770397,0.047960703,nan,nan,nan,nan,nan,nan,14.75441328
distributed,1,3,-1,0.223258656,0.8719,98.72189349,45.86763565,0.013186366,0.001360331,0.125657979,0.063900493,1.00E-05,0,2.89E-17,1.66E-17,0,0,14.99915953
distributed,1,3,1,0.246727445,0.8443,1,0,0.013670468,0.007159809,0.129089181,0.055648459,nan,nan,nan,nan,nan,nan,14.98976318
distributed,1,3,2,0.233963474,0.8563,1.989690722,0.141391903,0.012892675,0.005138018,0.128216618,0.052076568,nan,nan,nan,nan,nan,nan,15.05344142
distributed,1,3,3,0.230980296,0.8622,2.984435798,0.299733444,0.012725335,0.003936826,0.136506063,0.045408117,nan,nan,nan,nan,nan,nan,15.15699795
distributed,1,3,5,0.227739302,0.8629,4.978779841,0.636231102,0.013494094,0.003383997,0.127947954,0.052386245,nan,nan,nan,nan,nan,nan,14.97796783
distributed,1,3,7,0.227861179,0.8648,6.974522293,1.006594513,0.012874195,0.00274148,0.13331338,0.053362439,nan,nan,nan,nan,nan,nan,15.33266087
distributed,1,3,10,0.22470981,0.8709,9.954462659,1.216253657,0.012973196,0.001838882,0.141755869,0.056634743,nan,nan,nan,nan,nan,nan,15.05993259
distributed,1,3,20,0.223737279,0.8717,19.95013123,4.140953996,0.013299904,0.002714302,0.131634997,0.049885385,nan,nan,nan,nan,nan,nan,15.09359653
distributed,1,3,30,0.223564576,0.8738,29.93348624,7.124432905,0.01330432,0.003229738,0.127208171,0.046808264,nan,nan,nan,nan,nan,nan,15.17928512
distributed,1,3,50,0.223564524,0.8761,49.27801724,11.55595085,0.013005036,0.002116032,0.132341033,0.05156113,nan,nan,nan,nan,nan,nan,15.07575553
distributed,1,3,70,0.222881462,0.8744,68.93206793,19.96236694,0.013180252,0.000952311,0.127358959,0.051880786,nan,nan,nan,nan,nan,nan,15.08256937
distributed,1,3,100,0.223564524,0.8761,97.52571429,29.61840644,0.013467411,0.002464727,0.120921166,0.060148619,nan,nan,nan,nan,nan,nan,14.80833369
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.22346396,0.8732,96.17305699,43.33501436,0.012790514,0.003409026,0.149483336,0.062862712,1.00E-05,0,3.24E-17,1.40E-17,0,0,14.89965774
distributed,0,0,1,0.245189485,0.8453,1,0,0.012474289,0.006730421,0.122824712,0.050854892,nan,nan,nan,nan,nan,nan,15.15348814
distributed,0,0,2,0.235418245,0.8535,1.989247312,0.144304893,0.012407279,0.004722091,0.135773225,0.060391602,nan,nan,nan,nan,nan,nan,15.08211333
distributed,0,0,3,0.230185814,0.8631,2.984615385,0.298065387,0.013438193,0.003918462,0.132815899,0.050792135,nan,nan,nan,nan,nan,nan,15.17430701
distributed,0,0,5,0.227625191,0.8675,4.979057592,0.63224759,0.01294028,0.003074765,0.127585588,0.057833141,nan,nan,nan,nan,nan,nan,14.90303871
distributed,0,0,7,0.225552058,0.8696,6.974137931,1.013746349,0.012545126,0.002279175,0.134154303,0.058321325,nan,nan,nan,nan,nan,nan,14.97598983
distributed,0,0,10,0.224627224,0.8708,9.967857143,1.186514977,0.013475821,0.001962402,0.134717225,0.046468791,nan,nan,nan,nan,nan,nan,15.16086914
distributed,0,0,20,0.223881195,0.8734,19.94878706,4.190876412,0.013541116,0.002359287,0.133679887,0.047821173,nan,nan,nan,nan,nan,nan,15.03414729
distributed,0,0,30,0.223593964,0.875,29.71719457,5.85232773,0.013655151,0.003151424,0.119351987,0.046987159,nan,nan,nan,nan,nan,nan,15.29053438
distributed,0,1,-1,0.222987137,0.8748,98.72189349,45.86763565,0.014019437,0.002492867,0.126524466,0.062193764,1.00E-05,0,3.07E-17,1.41E-17,0,0,15.29864705
distributed,0,1,1,0.247020651,0.8439,1,0,0.013521283,0.006489508,0.130756591,0.057035947,nan,nan,nan,nan,nan,nan,14.86062101
distributed,0,1,2,0.234272063,0.856,1.989473684,0.142826138,0.012325812,0.005397487,0.129952904,0.0554302,nan,nan,nan,nan,nan,nan,14.83810082
distributed,0,1,3,0.231060313,0.8613,2.984126984,0.239953859,0.012788567,0.004225897,0.136843049,0.051004962,nan,nan,nan,nan,nan,nan,14.83592278
distributed,0,1,5,0.227625191,0.8675,4.979057592,0.63224759,0.012671351,0.00290878,0.136313345,0.057266969,nan,nan,nan,nan,nan,nan,15.47452758
distributed,0,1,7,0.225514531,0.8684,6.961945032,0.855931772,0.013748161,0.002923053,0.124353492,0.053512532,nan,nan,nan,nan,nan,nan,14.98774819
distributed,0,1,10,0.224931881,0.87,9.96797153,1.642190469,0.013173518,0.002196562,0.13426982,0.055671296,nan,nan,nan,nan,nan,nan,15.17533709
distributed,0,1,20,0.223588817,0.8706,19.92791612,4.033531331,0.012253326,0.002518407,0.14169242,0.063515472,nan,nan,nan,nan,nan,nan,15.21699254
distributed,0,1,30,0.223395749,0.8731,29.92839506,5.378054424,0.012977655,0.002910279,0.146221022,0.055627869,nan,nan,nan,nan,nan,nan,14.98268597
distributed,0,1,50,0.223084833,0.8737,49.89705882,14.38363267,0.013396423,0.001882098,0.138244681,0.063118715,nan,nan,nan,nan,nan,nan,15.1585491
distributed,0,1,70,0.22364221,0.8748,68.82690302,17.68791175,0.013360425,0.001397927,0.14158787,0.048959302,nan,nan,nan,nan,nan,nan,14.628643
distributed,0,1,100,0.222942402,0.874,99.42942346,36.15898536,0.012516351,0.003411501,0.122748362,0.049978252,nan,nan,nan,nan,nan,nan,14.8146902
distributed,0,2,-1,0.22346396,0.8732,96.22187822,43.23553197,0.014372304,0.003525285,0.153015386,0.060028536,1.00E-05,0,3.23E-17,1.40E-17,0,0,14.98671758
distributed,0,2,1,0.2470478,0.8438,1,0,0.014412843,0.006342936,0.131341883,0.04887211,nan,nan,nan,nan,nan,nan,15.15849147
distributed,0,2,2,0.235435809,0.8531,1.989130435,0.145061694,0.013802337,0.004559868,0.133431154,0.060392875,nan,nan,nan,nan,nan,nan,14.95792451
distributed,0,2,3,0.2314779,0.861,2.983673469,0.306696917,0.012739757,0.003355442,0.142950493,0.058799329,nan,nan,nan,nan,nan,nan,15.00401917
distributed,0,2,5,0.22671918,0.8654,4.978779841,0.636231102,0.013347867,0.002863426,0.128129357,0.052924101,nan,nan,nan,nan,nan,nan,14.88471876
distributed,0,2,7,0.225514531,0.8684,6.965292842,0.763385782,0.013220655,0.002815908,0.135331848,0.052138808,nan,nan,nan,nan,nan,nan,15.10489953
distributed,0,2,10,0.2250332,0.8701,9.953617811,1.22696966,0.0128924,0.001740558,0.143831436,0.053021253,nan,nan,nan,nan,nan,nan,14.82253788
distributed,0,2,20,0.223639703,0.8712,19.95013123,4.140953996,0.012990461,0.002323541,0.127351168,0.055890296,nan,nan,nan,nan,nan,nan,15.01074479
distributed,0,2,30,0.223587573,0.872,29.92857143,7.348469228,0.013499228,0.003996428,0.149544551,0.045166799,nan,nan,nan,nan,nan,nan,15.08269029
distributed,0,2,50,0.223084833,0.8737,49.89705882,14.38363267,0.013653415,0.001653003,0.123978592,0.050671735,nan,nan,nan,nan,nan,nan,15.16254799
distributed,0,2,70,0.223373357,0.8722,69.85947047,22.81960506,0.014466728,0.00417916,0.134976074,0.059340242,nan,nan,nan,nan,nan,nan,14.95310293
distributed,0,2,100,0.222942402,0.874,98.78698225,34.74550331,0.013506106,0.001778358,0.140111764,0.053710782,nan,nan,nan,nan,nan,nan,14.80527592
distributed,0,3,-1,0.222927335,0.8743,98.27183513,45.3981889,0.012222366,0.003209586,0.108509072,0.045274076,1.00E-05,0,3.08E-17,1.41E-17,0,0,15.11691135
distributed,0,3,1,0.24648111,0.8441,1,0,0.01441604,0.006090372,0.124981039,0.052723069,nan,nan,nan,nan,nan,nan,15.19428159
distributed,0,3,2,0.235665351,0.8526,1.99009901,0.138648388,0.012671805,0.004861101,0.123773339,0.052807724,nan,nan,nan,nan,nan,nan,15.20248777
distributed,0,3,3,0.229599645,0.8609,2.985294118,0.291661041,0.01357686,0.003275727,0.123029913,0.056426947,nan,nan,nan,nan,nan,nan,15.01671241
distributed,0,3,5,0.227134542,0.8652,4.977900552,0.648648649,0.012729806,0.002889214,0.138562122,0.053480218,nan,nan,nan,nan,nan,nan,14.87653343
distributed,0,3,7,0.225495141,0.869,6.973741794,1.021052619,0.013163035,0.002694287,0.130870849,0.051632135,nan,nan,nan,nan,nan,nan,14.81289647
distributed,0,3,10,0.2250332,0.8701,9.953617811,1.22696966,0.012891968,0.002145489,0.147335754,0.045822316,nan,nan,nan,nan,nan,nan,15.00564215
distributed,0,3,20,0.223881195,0.8734,19.94878706,4.190876412,0.013053141,0.002321948,0.13529134,0.05497603,nan,nan,nan,nan,nan,nan,15.0210856
distributed,0,3,30,0.223414014,0.875,29.87414188,6.883450723,0.012762897,0.001548245,0.116114185,0.041644338,nan,nan,nan,nan,nan,nan,14.95866078
distributed,0,3,50,0.223738483,0.8709,49.54065934,13.55912977,0.013043623,0.001122838,0.147184771,0.055960551,nan,nan,nan,nan,nan,nan,14.89535584
distributed,0,3,70,0.223738483,0.8709,68.75104603,17.88282851,0.012397031,0.002383901,0.158031019,0.064319882,nan,nan,nan,nan,nan,nan,14.81219601
distributed,0,3,100,0.223508405,0.8726,99.1591138,28.32310624,0.012740214,0.002696332,0.121739879,0.045055056,nan,nan,nan,nan,nan,nan,14.79704022
distributed,1,0,-1,0.223887919,0.8757,97.3815261,43.20525289,0.012214817,0.002467784,0.127414544,0.037989912,1.00E-05,0,3.00E-17,1.67E-17,0,0,15.0838653
distributed,1,0,1,0.248405586,0.8427,1,0,0.012868343,0.006378223,0.140848049,0.053273974,nan,nan,nan,nan,nan,nan,14.91049003
distributed,1,0,2,0.234813003,0.8546,1.989361702,0.143559807,0.013322234,0.004884498,0.13103195,0.051575592,nan,nan,nan,nan,nan,nan,14.96213957
distributed,1,0,3,0.229859991,0.862,2.985130112,0.293223386,0.012907677,0.003783318,0.1283148,0.048421153,nan,nan,nan,nan,nan,nan,15.12819091
distributed,1,0,5,0.227739302,0.8629,4.978494624,0.640290793,0.012689955,0.00345789,0.134588951,0.052822413,nan,nan,nan,nan,nan,nan,14.98049684
distributed,1,0,7,0.227861179,0.8648,6.974522293,1.006594513,0.0130706,0.002480032,0.128836363,0.056310964,nan,nan,nan,nan,nan,nan,15.02837302
distributed,1,0,10,0.225280357,0.8704,9.968531469,1.628706852,0.012803078,0.002396561,0.13227335,0.045912995,nan,nan,nan,nan,nan,nan,15.13828602
distributed,1,0,20,0.223737279,0.8717,19.95013123,4.140953996,0.012810262,0.001460023,0.132187021,0.04678893,nan,nan,nan,nan,nan,nan,15.13935654
distributed,1,0,30,0.223905811,0.8714,29.92857143,7.348469228,0.013369182,0.001177944,0.138697805,0.04587478,nan,nan,nan,nan,nan,nan,14.97985176
distributed,1,0,50,0.222986279,0.874,49.42694301,12.63583789,0.012368802,0.002972195,0.11310372,0.062108232,nan,nan,nan,nan,nan,nan,14.9290995
distributed,1,0,70,0.223206267,0.875,69.66192893,22.32982521,0.012778319,0.001587936,0.128117055,0.064066562,nan,nan,nan,nan,nan,nan,15.02982895
distributed,1,0,100,0.222808609,0.8737,99.07459677,28.31902085,0.013898864,0.00160848,0.130369679,0.049082836,nan,nan,nan,nan,nan,nan,14.79216426
distributed,1,1,-1,0.223052455,0.873,98.62215628,43.66950321,0.014095416,0.003778634,0.14581109,0.056088667,1.00E-05,0,3.08E-17,1.63E-17,0,0,15.02139168
distributed,1,1,1,0.245161484,0.8447,1,0,0.012872046,0.005986037,0.121422336,0.051774681,nan,nan,nan,nan,nan,nan,14.90667647
distributed,1,1,2,0.233692211,0.8559,1.990196078,0.137987091,0.01282066,0.005047396,0.121267031,0.052589087,nan,nan,nan,nan,nan,nan,15.11144419
distributed,1,1,3,0.230867849,0.8623,2.984251969,0.3014298,0.013224462,0.003570512,0.134978521,0.048917515,nan,nan,nan,nan,nan,nan,14.95656805
distributed,1,1,5,0.227739302,0.8629,4.978201635,0.644429119,0.013014586,0.002660173,0.139339692,0.052818517,nan,nan,nan,nan,nan,nan,15.21756747
distributed,1,1,7,0.225409307,0.8712,6.967280164,0.74208112,0.013493274,0.002721231,0.119898091,0.052585097,nan,nan,nan,nan,nan,nan,15.08959839
distributed,1,1,10,0.224940452,0.8688,9.967857143,1.186514977,0.013241642,0.002089035,0.133362625,0.04681063,nan,nan,nan,nan,nan,nan,15.01930297
distributed,1,1,20,0.224491633,0.8698,19.94878706,4.190876412,0.013523724,0.001501525,0.129203191,0.052570684,nan,nan,nan,nan,nan,nan,15.01853593
distributed,1,1,30,0.225950388,0.8734,29.72065728,6.124268664,0.012781032,0.001315763,0.132796458,0.049853274,nan,nan,nan,nan,nan,nan,14.96359798
distributed,1,1,50,0.222904391,0.8743,49.30974359,11.56584227,0.012754971,0.001115432,0.11266102,0.037815036,nan,nan,nan,nan,nan,nan,14.89681119
distributed,1,1,70,0.223596356,0.8721,69.47638604,17.17543465,0.012645917,0.001412807,0.162920271,0.045104226,nan,nan,nan,nan,nan,nan,15.06751621
distributed,1,1,100,0.223564524,0.8761,98.27984344,33.41864084,0.013223833,0.00044173,0.156770582,0.057426761,nan,nan,nan,nan,nan,nan,15.32028731
distributed,1,2,-1,0.223335719,0.8718,98.25124131,43.51266529,0.014157687,0.003203594,0.134214684,0.050516498,1.00E-05,0,3.01E-17,1.66E-17,0,0,14.95342215
distributed,1,2,1,0.249781271,0.8402,1,0,0.013537331,0.006187405,0.13159515,0.056833307,nan,nan,nan,nan,nan,nan,15.09377798
distributed,1,2,2,0.235058102,0.8546,1.989130435,0.145061694,0.012274117,0.005380444,0.137709925,0.05928427,nan,nan,nan,nan,nan,nan,15.07850976
distributed,1,2,3,0.232388135,0.8603,2.983870968,0.304910678,0.012937255,0.003989461,0.141306982,0.050122389,nan,nan,nan,nan,nan,nan,15.08479127
distributed,1,2,5,0.227386044,0.8639,4.977900552,0.648648649,0.013300385,0.00295017,0.133158963,0.051218269,nan,nan,nan,nan,nan,nan,14.71389497
distributed,1,2,7,0.226244973,0.8701,6.972911964,1.036151276,0.013334694,0.002426826,0.139296907,0.050557194,nan,nan,nan,nan,nan,nan,14.96404919
